variable,x,y
bio_9,-5.484999966621401,0.0
bio_9,-5.424959967803957,0.0
bio_9,-5.364919968986514,0.0
bio_9,-5.304879970169069,0.0
bio_9,-5.244839971351626,0.0
bio_9,-5.184799972534182,0.0
bio_9,-5.124759973716738,0.0
bio_9,-5.064719974899295,0.0
bio_9,-5.00467997608185,0.0
bio_9,-4.944639977264407,0.0
bio_9,-4.884599978446963,0.0
bio_9,-4.8245599796295195,0.0
bio_9,-4.764519980812075,0.0
bio_9,-4.7044799819946315,0.0
bio_9,-4.644439983177188,0.0
bio_9,-4.584399984359744,0.0
bio_9,-4.524359985542301,0.0
bio_9,-4.464319986724856,0.0
bio_9,-4.404279987907413,0.0
bio_9,-4.344239989089969,0.0
bio_9,-4.284199990272525,0.0
bio_9,-4.224159991455082,0.0
bio_9,-4.164119992637637,0.0
bio_9,-4.104079993820194,0.0
bio_9,-4.04403999500275,0.0
bio_9,-3.9839999961853065,0.0
bio_9,-3.9239599973678625,0.0
bio_9,-3.863919998550419,0.0
bio_9,-3.803879999732975,0.0
bio_9,-3.7438400009155313,0.0
bio_9,-3.6838000020980877,0.0
bio_9,-3.6237600032806436,0.0
bio_9,-3.5637200044631996,0.0
bio_9,-3.503680005645756,0.0
bio_9,-3.4436400068283124,0.0
bio_9,-3.3836000080108684,0.0
bio_9,-3.3235600091934248,0.0
bio_9,-3.2635200103759807,0.0
bio_9,-3.203480011558537,0.0
bio_9,-3.143440012741093,0.0
bio_9,-3.0834000139236495,0.0
bio_9,-3.023360015106206,0.0
bio_9,-2.9633200162887623,6.595253944396973E-4
bio_9,-2.9032800174713187,0.002640366554260254
bio_9,-2.8432400186538747,0.004624485969543457
bio_9,-2.783200019836431,0.006612002849578857
bio_9,-2.723160021018987,0.008602797985076904
bio_9,-2.6631200222015434,0.010596930980682373
bio_9,-2.6030800233840994,0.012594401836395264
bio_9,-2.543040024566656,0.014595210552215576
bio_9,-2.4830000257492117,0.01659935712814331
bio_9,-2.422960026931768,0.01860678195953369
bio_9,-2.362920028114324,0.02061760425567627
bio_9,-2.3028800292968805,0.022631704807281494
bio_9,-2.242840030479437,0.02464914321899414
bio_9,-2.182800031661993,0.026669979095458984
bio_9,-2.1227600328445493,0.028694093227386475
bio_9,-2.0627200340271052,0.030721545219421387
bio_9,-2.0026800352096616,0.032752275466918945
bio_9,-1.9426400363922176,0.0347864031791687
bio_9,-1.882600037574774,0.03682386875152588
bio_9,-1.82256003875733,0.0388646125793457
bio_9,-1.7625200399398864,0.04090869426727295
bio_9,-1.7024800411224423,0.04295617341995239
bio_9,-1.6424400423049987,0.04500693082809448
bio_9,-1.5824000434875551,0.047061026096343994
bio_9,-1.522360044670111,0.04911839962005615
bio_9,-1.4623200458526675,0.05117917060852051
bio_9,-1.402280047035224,0.053243279457092285
bio_9,-1.3422400482177803,0.05531066656112671
